店铺名字,类别,id,月销售,经度,纬度
royaltea皇冕皇茶(佛大店),奶茶果汁,E15360117669984125491,18,113.098091,23.019952
UncleTea叔茶(福贤路店),奶茶果汁,E2581188180202270588,189,113.1176,23.031833
麥克顿茶饮,奶茶果汁,E504731251123110044,6,113.09779,23.009423
四云奶盖贡茶(兴华店),奶茶果汁,E17004890345240153098,66,113.11116,23.028183
乌所味(创意园店),奶茶果汁,E11795253869807155847,75,113.097312,23.01431
古早茶室,奶茶果汁,E16397674157997068543,30,113.109049,23.017234
D忆杯,奶茶果汁,E11849597571263944488,88,113.132423,23.01265
一醇酸牛奶,奶茶果汁,E17909454081003254655,16,113.109978,22.992437
成罐吸奶茶(佛大店),奶茶果汁,E8572088346864178523,18,113.098304,23.01992
茶多fun,奶茶果汁,E15126870699013921550,11,113.12405,23.026208
悟茶,奶茶果汁,E16299639601260627024,13,113.108336,23.017712
开心椰子茶,奶茶果汁,E18047222862509357235,58,113.117614,23.031988
初柠茶室,奶茶果汁,E6225907268281122613,50,113.111862,23.025718
茶语欧麦(华强广场店),奶茶果汁,E757200190713968712,29,113.111063,23.039205
劲力凉茶,奶茶果汁,E5509328390923173368,11,113.126364,22.998901
泰芒了甜品店(创意产业园店),奶茶果汁,E8246925593732050606,33,113.098756,23.014179
时光茶颜,奶茶果汁,E18102263241720932780,11,113.107271,23.017054
Tea Shop(九鼎店),奶茶果汁,E13839786366915851511,11,113.133197,23.01256
柠桔鲜甜美食茶饮,奶茶果汁,E3831855548990129611,247,113.104044,23.021061
鹿角巷THEALLEY(世博广场店),奶茶果汁,E15480532650195726247,3,113.110253,22.991996
活茶小镇,奶茶果汁,E1689120297710208054,44,113.116697,23.004885
满记甜品(佛山印象城店),奶茶果汁,E9963872500511188205,37,113.121681,23.010813
桃沏·鲜果轻饮(禅城店),奶茶果汁,E11635692179363897419,0,113.112744,23.014501
想巷奶茶店,奶茶果汁,E10746688054226713693,7,113.124435,23.026048
鹿角巷(人民路店),奶茶果汁,E17904379181667479740,608,113.113667,23.031631
港味林鲜茶专卖(铂顿城店),奶茶果汁,E1486714605578127568,549,113.11388,23.026771
满记甜品（岭南站店）,奶茶果汁,E11221597907441712553,54,113.111738,23.027185
古道贡茶,奶茶果汁,E14572213341160477078,174,113.108106,23.051349
熊座町·奶茶·小吃(金利怡乐荟店),奶茶果汁,E18252536735924856331,88,113.10528,23.039127
耐撕茶(银花总汇店),奶茶果汁,E287043217263121206,146,113.118198,23.033841
一只酸奶牛(祖庙店),奶茶果汁,E13575475683744018630,53,113.111354,23.027783
OMGcha.奶茶果汁(文华里店),奶茶果汁,E15890274602381514584,76,113.131092,23.019926
芮可丽.奶茶.果汁,奶茶果汁,E11123024441828823314,42,113.119983,23.025773
菲斯萝艺术馆,奶茶果汁,E1999553262715336215,1,113.131149,23.020227
夷州茶,奶茶果汁,E1602085095730015833,1,113.118752,23.036543
快乐番薯(禅城祖庙店),奶茶果汁,E17425573309070103221,211,113.11214,23.030875
阡陌港澳茶饮,奶茶果汁,E11693609086542725063,44,113.107113,23.049534
己为之甜品屋,奶茶果汁,E5023800728176980427,9,113.104217,23.041061
序茶,奶茶果汁,E17194081930588939975,106,113.087836,23.072769
YM-TEA益满茶(大沥步行街店),奶茶果汁,E1086863135795043664,101,113.123351,23.106932
贡茶,奶茶果汁,E15438423781978400358,1195,113.128355,23.111655
起跑点奶茶（大沥店）,奶茶果汁,E1850857511890283853,50,113.120975,23.106509
1314茶(财经学校店),奶茶果汁,E5982755088193543215,52,113.123625,23.108114
快三秒奶茶（大沥店）,奶茶果汁,E270286606507574364,35,113.120803,23.115045
拼茶(大沥步行街巴黎春天店),奶茶果汁,E10207005095535548045,6,113.121087,23.106603
斯芙蕾,奶茶果汁,E11573233247201397516,25,113.12054,23.113499
老虎堂黑糖专売,奶茶果汁,E5571096283591148178,13,113.123421,23.106333
宫悦贡茶（城南店）,奶茶果汁,E6585265570607084796,51,113.125006,23.103003
佐敦道(官窑店),奶茶果汁,E14625810338709369483,529,113.07487,23.223681
暖手手玉米汁,奶茶果汁,E13941099971098797513,23,113.092562,23.407503
益禾堂(培正店),奶茶果汁,E380960252543598724,487,113.092825,23.407216
茶小憩,奶茶果汁,E2228188720083719302,4,113.093051,23.407398
小确茶LuckyTea,奶茶果汁,E2184831990829182086,1433,113.124754,22.857605
茶而有礼(勒流店),奶茶果汁,E13284601521103164166,1025,113.132103,22.856697
王炸KINGBOOM,奶茶果汁,E10078095804237256690,528,113.124967,22.856782
四季良作,奶茶果汁,E3844389569157986529,114,113.130952,22.857187
MOMENTS無问,奶茶果汁,E1161196575791685407,130,113.143088,22.852915
芝薯甜心-饮品-小食,奶茶果汁,E8621648794857209161,241,113.146864,22.856191
stand up,奶茶果汁,E17090096840381067493,69,113.12554,22.86105
lovingtea冧茶(银城店),奶茶果汁,E17189421786326264371,52,113.132317,22.857202
幸茶,奶茶果汁,E690774923819577117,92,113.132393,22.856968
答案茶,奶茶果汁,E10597998705787005007,86,113.132332,22.857297
7港9,奶茶果汁,E7032178881047891295,35,113.12995,22.861519
鹿角巷THEALLEY(勒流店),奶茶果汁,E14749745650338810252,305,113.131806,22.856181
普盈士王子拉茶(勒流店),奶茶果汁,E16213986854226327288,72,113.127734,22.861016
茶与咖啡,奶茶果汁,E82989350938760704,71,113.129446,22.852618
拼茶,奶茶果汁,E1081132201302971050,29,113.13093,22.855765
HONEYTEA亲爱的蜜蜂茶,奶茶果汁,E485810791558796994,79,113.129363,22.859324
C引C饮,奶茶果汁,E14574758026243141430,6,113.128158,22.852519
麓谷小镇,奶茶果汁,E622376215811496260,84,113.130623,22.860553
V果水果批发店,奶茶果汁,E9953305539266942356,0,113.128208,22.859028
CoCo都可（兆阳广场店）,奶茶果汁,E7324692399573599750,843,113.117407,22.999578
每日酷饮,奶茶果汁,E12007946306890127315,4,113.118341,22.983911
黑研舍,奶茶果汁,E1895514180919641321,0,113.103907,22.981401
题茶,奶茶果汁,E7560487029795333748,1,113.130127,22.970051
冰封茶座(新城店),奶茶果汁,E9501617660061253856,253,113.126312,22.987165
芝士茶(魁奇店),奶茶果汁,E12308559692832053360,154,113.108947,22.995157
全民果汁(新DNA购物广场店),奶茶果汁,E2353459787342361151,24,113.108104,22.99477
徐其修凉茶,奶茶果汁,E7020728117424449125,77,113.12702,22.998621
书亦烧仙草（佛山九鼎国际店）,奶茶果汁,E18048140710396085110,593,113.133126,23.012601
HoneyDrink甜果果茶饮（兆阳广场店）,奶茶果汁,E13835144633499320449,4,113.117134,23.000708
大口九(黎冲店),奶茶果汁,E10370680155935472272,22,113.111483,22.988057
鹿野茶事(新DNA店),奶茶果汁,E18137175471606743556,45,113.107952,22.994032
路口小巷奶茶店,奶茶果汁,E2014585656582476420,27,113.11338,22.983283
滋趣奶茶小吃.车仔面,奶茶果汁,E11828500498432079061,20,113.130509,23.027544
1点点（东建世纪广场店）,奶茶果汁,E14475145509039651228,1284,113.117419,23.011157
CoCo都可（佛山创意店）,奶茶果汁,E3060073621123120687,929,113.097385,23.014423
益禾堂(禅城店),奶茶果汁,E6544250983917981867,4138,113.130331,23.035701
贡茶,奶茶果汁,E11384313894958071593,54,113.133774,23.019042
蜜雪冰城,奶茶果汁,E14764224473515574513,70,113.097134,23.020598
港饮风情,奶茶果汁,E7340389650407331797,38,113.133537,23.017486
大口九茶饮,奶茶果汁,E12872174487883064220,45,113.114017,23.014801
叹茶舍(禅城店),奶茶果汁,E5429238441866239797,116,113.131993,23.033453
港味林鲜茶专卖(东方广场店),奶茶果汁,E18290751722241453271,76,113.120674,23.037028
爱果生活,奶茶果汁,E12068402280234867959,29,113.112091,23.026288
阿公冰室,奶茶果汁,E16747255528389991596,20,113.104232,23.041007
哎呀有间奶茶店,奶茶果汁,E1989885264921176267,16,113.111816,23.026758
陈三鼎,奶茶果汁,E3021474375656658735,37,113.120906,23.036805
茶点点,奶茶果汁,E5872290378751865471,46,113.127837,23.046216
神康本草凉茶行,奶茶果汁,E5038535827247335799,76,113.13164,23.015789
冰雪风情·芋圆·水果茶·奶茶·小吃,奶茶果汁,E2800849037421555661,58,113.124834,23.025891
纯豆工坊,奶茶果汁,E11129200483709102387,1,113.122474,23.024224
桃花园手作茶,奶茶果汁,E15142349290538580218,0,113.131077,23.034261
加二度奶茶店,奶茶果汁,E13239140929446168799,46,113.125073,23.027231
书亦烧仙草（佛山祖庙店）,奶茶果汁,E14676204454116129770,352,113.111641,23.025605
湊湊火锅茶憩(佛山岭南天环店),奶茶果汁,E5453191826704168043,69,113.114886,23.029302
Koi(佛山岭南站店),奶茶果汁,E12106365386917983935,73,113.111778,23.027385
7港9(东方新天地店),奶茶果汁,E17236722904282730149,41,113.118131,23.036549
芳叔（百花广场店）,奶茶果汁,E15421130953075163281,47,113.111693,23.026789
芝士客皇茶（普君店）,奶茶果汁,E10731217413245608569,2,113.123306,23.026006
臻工坊,奶茶果汁,E12588043223283240909,24,113.126453,23.022571
书亦烧仙草（佛山福禄路店）,奶茶果汁,E9309087677987124182,0,113.117668,23.033297
和林阁茶店,奶茶果汁,E13598237903123940199,0,113.124629,23.041615
贡茶(南海店),奶茶果汁,E3281266784911039237,109,113.141967,23.050051
熊大熊二水果店(桂城店),奶茶果汁,E12246668498626254309,0,113.142261,23.05035
可可茶(桂城店),奶茶果汁,E4140318196502409911,63,113.128365,23.058692
众康凉茶,奶茶果汁,E1157596366395560410,23,113.12801,23.059377
悟茶,奶茶果汁,E18157120446823203084,1098,113.125097,23.109899
国艺雪茶,奶茶果汁,E16700168271204308631,34,113.118984,23.107218
KADEN卡登(乐趣荟广场店),奶茶果汁,E7594621670731912564,2,113.123101,23.105537
恋茶派对,奶茶果汁,E8560232186944165060,0,113.126232,23.111906
香港米芝莲(大沥永旺梦乐城店),奶茶果汁,E5598724003002627494,174,113.144318,23.114327
CoCo都可(伟业兴隆店),奶茶果汁,E13999629377770624524,457,113.120825,23.105503
书亦烧仙草（佛山新都会店）,奶茶果汁,E13111074171352195411,234,113.12371,23.10995
茶物语(体育路店),奶茶果汁,E2280822491999161463,56,113.126309,23.116051
大台北(李潘市场店),奶茶果汁,E14510104901664874923,7,113.121197,23.116911
岛滋古法黑糖(新都会店),奶茶果汁,E8241625295946680010,73,113.123268,23.110357
功牌茶坊奶茶店,奶茶果汁,E14617044583491701200,50,113.106377,23.333452
贝咖(培正店),奶茶果汁,E16759564145008481119,276,113.09247,23.407022
KISSMI喜蜜,奶茶果汁,E16893054007466704562,3,113.092236,23.407685
西柠御茶(培正店),奶茶果汁,E11387595622782653367,1,113.092613,23.407209
独角兽奶茶店,奶茶果汁,E5827731941676430350,91,113.135078,22.843633
GOYIS酷茶,奶茶果汁,E17219420870040290457,31,113.151637,22.860722
茶颜观色,奶茶果汁,E4513917114435424471,59,113.127766,22.857327
悠悠乐茶饮,奶茶果汁,E10557998723056360015,42,113.135444,22.987842
3minute,奶茶果汁,E3511570596123474742,17,113.117806,22.983656
鹿野茶事(恒福店),奶茶果汁,E9843896888661046986,17,113.137657,23.013664
一乐食堂,奶茶果汁,E3389910486105781235,23,113.141993,23.015709
茶肆,奶茶果汁,E17107701021436746277,0,113.155998,23.007789
royaltea皇茶(南兴店),奶茶果汁,E14377364485652731712,39,113.1498,23.031458
糖嘟嘟-纯手工甜品饮品,奶茶果汁,E10947565140205525118,83,113.157974,23.027492
恒茶,奶茶果汁,E17545210395927239260,8,113.153453,23.035295
Mg茶语(东二店),奶茶果汁,E11053812851971918393,20,113.159989,23.022627
58℃（城市广场店）,奶茶果汁,E4872421364545088509,14,113.156028,23.034231
鹿角巷,奶茶果汁,E4941219731423025068,31,113.12254,23.010987
T-KEYl0可以哦,奶茶果汁,E13238573730748162526,10,113.160229,23.024764
卉记冰室,奶茶果汁,E17177438723130542288,12,113.152816,23.010925
客茶会,奶茶果汁,E17278662268987108821,0,113.157185,23.014523
独角兽,奶茶果汁,E15887824942046901034,3,113.15141,23.009982
莱茶工坊(石肯店),奶茶果汁,E14992175538480146032,6,113.158426,23.008526
雪洛渴奶茶+长沙臭豆腐,奶茶果汁,E6157874796827310717,58,113.144745,23.032572
CoCo都可(百花总汇2店),奶茶果汁,E6231627317237148568,434,113.11081,23.025773
Royaltea皇茶(桂城店),奶茶果汁,E3482117678008442594,478,113.14394,23.041684
贡茶(桂城店),奶茶果汁,E12192654136838686815,4263,113.142423,23.050116
咕噜咕噜(百花时代广场店),奶茶果汁,E915187108052543939,173,113.153465,23.033034
张阿姨奶茶(城市广场店),奶茶果汁,E2226398102700511571,44,113.156733,23.033611
一芳台湾水果茶(环宇城店),奶茶果汁,E7857942873178011349,105,113.156829,23.042742
益泉凉茶粥粉面(海棠店),奶茶果汁,E11201444415051291612,51,113.141586,23.042783
嘻茶夫,奶茶果汁,E18337119518850089812,27,113.149879,23.030127
贡茶(千灯湖店),奶茶果汁,E1553421189056186993,56,113.170884,23.046858
卡可思(普君北路店),奶茶果汁,E14316007133239798114,19,113.12371,23.027496
岛滋古法黑糖(南海万科广场店),奶茶果汁,E745450758585700332,51,113.15359,23.035231
倾杯,奶茶果汁,E6915584794682439918,25,113.147669,23.036425
黎泉生补堂凉茶,奶茶果汁,E12447311777497387374,28,113.129489,23.050323
大口九奶茶(石啃店),奶茶果汁,E11405720117578708504,62,113.157412,23.008301
乐茶,奶茶果汁,E6799751571885510160,16,113.148079,23.030725
大口九奶茶,奶茶果汁,E7214933220400343380,50,113.151863,23.02775
葡京葡式蛋挞,奶茶果汁,E1087700281770257267,21,113.147109,23.032661
一夫茶,奶茶果汁,E1797491359604731329,10,113.156532,23.043729
李氏凉茶,奶茶果汁,E1242723566324108181,44,113.159453,23.025848
茶茵园,奶茶果汁,E7391416652595912114,50,113.141928,23.039272
幸福起点奶茶铺(桂城店),奶茶果汁,E5957083888847320980,38,113.144515,23.039156
DKJ茶饮小吃(万科店),奶茶果汁,E3491471845652170556,83,113.149582,23.028995
琉璃鲸,奶茶果汁,E13420831230155636621,17,113.134322,23.048442
甜觅时光,奶茶果汁,E6822684049655531961,18,113.168128,23.047613
快乐番薯(南海万科店),奶茶果汁,E15355531092651152832,141,113.15435,23.03594
贝尔乐司,奶茶果汁,E14653622728134513005,13,113.149641,23.029452
我想喝饮吧,奶茶果汁,E18029911831684735007,1,113.147939,23.027255
张阿姨奶茶,奶茶果汁,E17082210651968150220,79,113.133645,23.04808
曼甜舒芙蕾,奶茶果汁,E2824924577005682360,1,113.154259,23.036221
抹简单汉堡炸鸡(桂城店),奶茶果汁,E1594573735949657421,0,113.159058,23.02511
爱若渴(南海广场店),奶茶果汁,E8194527745207905507,28,113.139686,23.041907
大葱柠檬茶(佛山桂城环宇城店),奶茶果汁,E17524885749472352427,151,113.158429,23.042389
1点点（东方新天地店）,奶茶果汁,E10217940478862011010,526,113.118187,23.036549
满记甜品（岭南天地店）,奶茶果汁,E4507728021522397276,68,113.114723,23.02992
书亦烧仙草（佛山东方广场店）,奶茶果汁,E18434828826678373915,137,113.120701,23.03729
UTea出众优茶,奶茶果汁,E17616378563435445775,9,113.13482,23.055125
快乐番薯(南海桂城鸿大店),奶茶果汁,E11374452965269160303,313,113.134596,23.04886
鹿谷制茶(新凯店),奶茶果汁,E11867649251772220237,51,113.15863,23.062178
爱若渴(万达广场店),奶茶果汁,E14953694734231960397,81,113.157565,23.064049
7港9(原地下铁店),奶茶果汁,E7032178881047891295,35,113.12995,22.861519
漫咖啡MAANCafe,奶茶果汁,E17246707249845755046,124,113.071234,23.010514
蜜雪冰城（永旺梦乐城店）,奶茶果汁,E5501346638613925291,123,113.144584,23.114404
趣烤茶（智城店）,奶茶果汁,E9329042413672140858,44,113.144939,23.116964
三味甜香,奶茶果汁,E9499319617368241399,6,113.118179,23.127552
桔子蜜,奶茶果汁,E16224835748065308221,7,113.113114,23.199903
麽茶,奶茶果汁,E5189204332355780219,0,113.118468,23.21319
快乐柠檬（广州花都盈泰广场店）,奶茶果汁,E384443626537567666,160,113.157105,23.4686
猫小萌&壹茶,奶茶果汁,E7354823502571116138,168,113.152192,22.70704
黑泷堂,奶茶果汁,E3804751412691146168,981,113.145148,22.711041
想酷饮(三华店）,奶茶果汁,E4951592566443654496,148,113.152179,22.708293
巷茶,奶茶果汁,E11751803234802885568,45,113.14553,22.703341
想酷饮,奶茶果汁,E4925476982934887576,124,113.160222,22.707236
慢聊,奶茶果汁,E658818993158261853,54,113.155705,22.703777
皇茶新世纪（均安店）,奶茶果汁,E9972343337194837322,48,113.145397,22.711548
HanArt,奶茶果汁,E18057240505207107744,14,113.156591,22.702383
太阪町,奶茶果汁,E10477110156854916183,115,113.15596,22.702317
暹香泰茶,奶茶果汁,E3711070845276953670,86,113.140915,22.716151
ONE TWO TEA,奶茶果汁,E7937353523595388739,57,113.144829,22.711735
伊莱雪,奶茶果汁,E7830714359480030190,21,113.144536,22.701256
鹿角戏,奶茶果汁,E7462960669810599229,17,113.14662,22.71124
光猫手游馆,奶茶果汁,E13030824219667885631,0,113.141141,22.715639
我很懒,奶茶果汁,E7628432871534378965,0,113.142888,22.714089
十里茶舍,奶茶果汁,E4867535330923132086,0,113.150019,22.70335
歇脚亭(三华店),奶茶果汁,E17388047081522542569,483,113.145457,22.711053
NICE奈施(原阿一柠檬茶店),奶茶果汁,E4087401694343575771,43,113.14986,22.707292
还原水,奶茶果汁,E6503196208461113002,5,113.145045,22.711917
吾2零茶,奶茶果汁,E3906674210137845799,0,113.153379,22.707667
桃园上引,奶茶果汁,E10767656539602962965,0,113.155626,22.70696
lucky house(均安店),奶茶果汁,E502615034351359376,0,113.148172,22.712776
快乐番薯(顺德杏坛宏汇店),奶茶果汁,E13847054948991112575,149,113.176469,22.79272
royaltea皇茶(宏汇城店),奶茶果汁,E9758702403693488991,78,113.176231,22.792724
蔓斯雪,奶茶果汁,E10665717066295212469,128,113.155872,22.862931
